"pokemonId","localLanguageId","name","formName"
"1-n267-1","1","アゲハント",""
"1-n267-2","2","Beautifly",""
"1-n268-1","1","マユルド",""
"1-n268-2","2","Cascoon",""
"1-n269-1","1","ドクケイル",""
"1-n269-2","2","Dustox",""
"1-n270-1","1","ハスボー",""
"1-n270-2","2","Lotad",""
"1-n271-1","1","ハスブレロ",""
"1-n271-2","2","Lombre",""
"1-n272-1","1","ルンパッパ",""
"1-n272-2","2","Ludicolo",""
"1-n273-1","1","タネボー",""
"1-n273-2","2","Seedot",""
"1-n274-1","1","コノハナ",""
"1-n274-2","2","Nuzleaf",""
"1-n275-1","1","ダーテング",""
"1-n275-2","2","Shiftry",""
"1-n276-1","1","スバメ",""
"1-n276-2","2","Taillow",""
"1-n277-1","1","オオスバメ",""
"1-n277-2","2","Swellow",""
"1-n278-1","1","キャモメ",""
"1-n278-2","2","Wingull",""
"1-n279-1","1","ペリッパー",""
"1-n279-2","2","Pelipper",""
"1-n280-1","1","ラルトス",""
"1-n280-2","2","Ralts",""
"1-n281-1","1","キルリア",""
"1-n281-2","2","Kirlia",""
"1-n282-1","1","サーナイト",""
"1-n282-2","2","Gardevoir",""
"1-n282m-1","1","メガサーナイト","メガサーナイト"
"1-n282m-2","2","Gardevoir","メガサーナイト"
"1-n283-1","1","アメタマ",""
"1-n283-2","2","Surskit",""
"1-n284-1","1","アメモース",""
"1-n284-2","2","Masquerain",""
"1-n285-1","1","キノココ",""
"1-n285-2","2","Shroomish",""
"1-n286-1","1","キノガッサ",""
"1-n286-2","2","Breloom",""
"1-n287-1","1","ナマケロ",""
"1-n287-2","2","Slakoth",""
"1-n288-1","1","ヤルキモノ",""
"1-n288-2","2","Vigoroth",""
"1-n289-1","1","ケッキング",""
"1-n289-2","2","Slaking",""
"1-n290-1","1","ツチニン",""
"1-n290-2","2","Nincada",""
"1-n291-1","1","テッカニン",""
"1-n291-2","2","Ninjask",""
"1-n292-1","1","ヌケニン",""
"1-n292-2","2","Shedinja",""
"1-n293-1","1","ゴニョニョ",""
"1-n293-2","2","Whismur",""
"1-n294-1","1","ドゴーム",""
"1-n294-2","2","Loudred",""
"1-n295-1","1","バクオング",""
"1-n295-2","2","Exploud",""
"1-n296-1","1","マクノシタ",""
"1-n296-2","2","Makuhita",""
"1-n297-1","1","ハリテヤマ",""
"1-n297-2","2","Hariyama",""
"1-n298-1","1","ルリリ",""
"1-n298-2","2","Azurill",""
"1-n299-1","1","ノズパス",""
"1-n299-2","2","Nosepass",""
"1-n300-1","1","エネコ",""
"1-n300-2","2","Skitty",""
"1-n301-1","1","エネコロロ",""
"1-n301-2","2","Delcatty",""
"1-n302-1","1","ヤミラミ",""
"1-n302-2","2","Sableye",""
"1-n302m-1","1","メガヤミラミ","メガヤミラミ"
"1-n302m-2","2","Sableye","メガヤミラミ"
"1-n303-1","1","クチート",""
"1-n303-2","2","Mawile",""
"1-n303m-1","1","メガクチート","メガクチート"
"1-n303m-2","2","Mawile","メガクチート"
"1-n304-1","1","ココドラ",""
"1-n304-2","2","Aron",""
"1-n305-1","1","コドラ",""
"1-n305-2","2","Lairon",""
"1-n306-1","1","ボスゴドラ",""
"1-n306-2","2","Aggron",""
"1-n306m-1","1","メガボスゴドラ","メガボスゴドラ"
"1-n306m-2","2","Aggron","メガボスゴドラ"
"1-n307-1","1","アサナン",""
"1-n307-2","2","Meditite",""
"1-n308-1","1","チャーレム",""
"1-n308-2","2","Medicham",""
"1-n308m-1","1","メガチャーレム","メガチャーレム"
"1-n308m-2","2","Medicham","メガチャーレム"
"1-n309-1","1","ラクライ",""
"1-n309-2","2","Electrike",""
"1-n310-1","1","ライボルト",""
"1-n310-2","2","Manectric",""
"1-n310m-1","1","メガライボルト","メガライボルト"
"1-n310m-2","2","Manectric","メガライボルト"
"1-n311-1","1","プラスル",""
"1-n311-2","2","Plusle",""
"1-n312-1","1","マイナン",""
"1-n312-2","2","Minun",""
"1-n313-1","1","バルビート",""
"1-n313-2","2","Volbeat",""
"1-n314-1","1","イルミーゼ",""
"1-n314-2","2","Illumise",""
"1-n315-1","1","ロゼリア",""
"1-n315-2","2","Roselia",""
"1-n316-1","1","ゴクリン",""
"1-n316-2","2","Gulpin",""
"1-n317-1","1","マルノーム",""
"1-n317-2","2","Swalot",""
"1-n318-1","1","キバニア",""
"1-n318-2","2","Carvanha",""
"1-n319-1","1","サメハダー",""
"1-n319-2","2","Sharpedo",""
"1-n319m-1","1","メガサメハダー","メガサメハダー"
"1-n319m-2","2","Sharpedo","メガサメハダー"
"1-n320-1","1","ホエルコ",""
"1-n320-2","2","Wailmer",""
"1-n321-1","1","ホエルオー",""
"1-n321-2","2","Wailord",""
"1-n322-1","1","ドンメル",""
"1-n322-2","2","Numel",""
"1-n323-1","1","バクーダ",""
"1-n323-2","2","Camerupt",""
"1-n323m-1","1","メガバクーダ","メガバクーダ"
"1-n323m-2","2","Camerupt","メガバクーダ"
"1-n324-1","1","コータス",""
"1-n324-2","2","Torkoal",""
"1-n325-1","1","バネブー",""
"1-n325-2","2","Spoink",""
"1-n326-1","1","ブーピッグ",""
"1-n326-2","2","Grumpig",""
"1-n327-1","1","パッチール",""
"1-n327-2","2","Spinda",""
"1-n328-1","1","ナックラー",""
"1-n328-2","2","Trapinch",""
"1-n329-1","1","ビブラーバ",""
"1-n329-2","2","Vibrava",""
"1-n330-1","1","フライゴン",""
"1-n330-2","2","Flygon",""
"1-n331-1","1","サボネア",""
"1-n331-2","2","Cacnea",""
"1-n332-1","1","ノクタス",""
"1-n332-2","2","Cacturne",""
"1-n333-1","1","チルット",""
"1-n333-2","2","Swablu",""
"1-n334-1","1","チルタリス",""
"1-n334-2","2","Altaria",""
"1-n334m-1","1","メガチルタリス","メガチルタリス"
"1-n334m-2","2","Altaria","メガチルタリス"
"1-n335-1","1","ザングース",""
"1-n335-2","2","Zangoose",""
"1-n336-1","1","ハブネーク",""
"1-n336-2","2","Seviper",""
"1-n337-1","1","ルナトーン",""
"1-n337-2","2","Lunatone",""
"1-n338-1","1","ソルロック",""
"1-n338-2","2","Solrock",""
"1-n339-1","1","ドジョッチ",""
"1-n339-2","2","Barboach",""
"1-n340-1","1","ナマズン",""
"1-n340-2","2","Whiscash",""
"1-n341-1","1","ヘイガニ",""
"1-n341-2","2","Corphish",""
"1-n342-1","1","シザリガー",""
"1-n342-2","2","Crawdaunt",""
"1-n343-1","1","ヤジロン",""
"1-n343-2","2","Baltoy",""
"1-n344-1","1","ネンドール",""
"1-n344-2","2","Claydol",""
"1-n345-1","1","リリーラ",""
"1-n345-2","2","Lileep",""
"1-n346-1","1","ユレイドル",""
"1-n346-2","2","Cradily",""
"1-n347-1","1","アノプス",""
"1-n347-2","2","Anorith",""
"1-n348-1","1","アーマルド",""
"1-n348-2","2","Armaldo",""
"1-n349-1","1","ヒンバス",""
"1-n349-2","2","Feebas",""
"1-n350-1","1","ミロカロス",""
"1-n350-2","2","Milotic",""
"1-n351-1","1","ポワルン",""
"1-n351-2","2","Castform",""
"1-n352-1","1","カクレオン",""
"1-n352-2","2","Kecleon",""
"1-n353-1","1","カゲボウズ",""
"1-n353-2","2","Shuppet",""
"1-n354-1","1","ジュペッタ",""
"1-n354-2","2","Banette",""
"1-n354m-1","1","メガジュペッタ","メガジュペッタ"
"1-n354m-2","2","Banette","メガジュペッタ"
"1-n355-1","1","ヨマワル",""
"1-n355-2","2","Duskull",""
"1-n356-1","1","サマヨール",""
"1-n356-2","2","Dusclops",""
"1-n357-1","1","トロピウス",""
"1-n357-2","2","Tropius",""
"1-n358-1","1","チリーン",""
"1-n358-2","2","Chimecho",""
"1-n359-1","1","アブソル",""
"1-n359-2","2","Absol",""
"1-n359m-1","1","メガアブソル","メガアブソル"
"1-n359m-2","2","Absol","メガアブソル"
"1-n360-1","1","ソーナノ",""
"1-n360-2","2","Wynaut",""
"1-n361-1","1","ユキワラシ",""
"1-n361-2","2","Snorunt",""
"1-n362-1","1","オニゴーリ",""
"1-n362-2","2","Glalie",""
"1-n362m-1","1","メガオニゴーリ","メガオニゴーリ"
"1-n362m-2","2","Glalie","メガオニゴーリ"
"1-n363-1","1","タマザラシ",""
"1-n363-2","2","Spheal",""
"1-n364-1","1","トドグラー",""
"1-n364-2","2","Sealeo",""
"1-n365-1","1","トドゼルガ",""
"1-n365-2","2","Walrein",""
"1-n366-1","1","パールル",""
"1-n366-2","2","Clamperl",""
"1-n367-1","1","ハンテール",""
"1-n367-2","2","Huntail",""
"1-n368-1","1","サクラビス",""
"1-n368-2","2","Gorebyss",""
"1-n369-1","1","ジーランス",""
"1-n369-2","2","Relicanth",""
"1-n370-1","1","ラブカス",""
"1-n370-2","2","Luvdisc",""
"1-n371-1","1","タツベイ",""
"1-n371-2","2","Bagon",""
"1-n372-1","1","コモルー",""
"1-n372-2","2","Shelgon",""
"1-n373-1","1","ボーマンダ",""
"1-n373-2","2","Salamence",""
"1-n373m-1","1","メガボーマンダ","メガボーマンダ"
"1-n373m-2","2","Salamence","メガボーマンダ"
"1-n374-1","1","ダンバル",""
"1-n374-2","2","Beldum",""
"1-n375-1","1","メタング",""
"1-n375-2","2","Metang",""
"1-n376-1","1","メタグロス",""
"1-n376-2","2","Metagross",""
"1-n376m-1","1","メガメタグロス","メガメタグロス"
"1-n376m-2","2","Metagross","メガメタグロス"
"1-n377-1","1","レジロック",""
"1-n377-2","2","Regirock",""
"1-n378-1","1","レジアイス",""
"1-n378-2","2","Regice",""
"1-n379-1","1","レジスチル",""
"1-n379-2","2","Registeel",""
"1-n380-1","1","ラティアス",""
"1-n380-2","2","Latias",""
"1-n380m-1","1","メガラティアス","メガラティアス"
"1-n380m-2","2","Latias","メガラティアス"
"1-n381-1","1","ラティオス",""
"1-n381-2","2","Latios",""
"1-n381m-1","1","メガラティオス","メガラティオス"
"1-n381m-2","2","Latios","メガラティオス"
"1-n382-1","1","カイオーガ",""
"1-n382-2","2","Kyogre",""
"1-n382p-1","1","ゲンシカイオーガ","ゲンシカイオーガ"
"1-n382p-2","2","Kyogre","ゲンシカイオーガ"
"1-n383-1","1","グラードン",""
"1-n383-2","2","Groudon",""
"1-n383p-1","1","ゲンシグラードン","ゲンシグラードン"
"1-n383p-2","2","Groudon","ゲンシグラードン"
"1-n384-1","1","レックウザ",""
"1-n384-2","2","Rayquaza",""
"1-n384m-1","1","メガレックウザ","メガレックウザ"
"1-n384m-2","2","Rayquaza","メガレックウザ"
"1-n385-1","1","ジラーチ",""
"1-n385-2","2","Jirachi",""
"1-n386-1","1","デオキシス",""
"1-n386-2","2","Deoxys",""
"1-n386a-1","1","デオキシス","アタックフォルム"
"1-n386a-2","2","Deoxys","アタックフォルム"
"1-n386d-1","1","デオキシス","ディフェンスフォルム"
"1-n386d-2","2","Deoxys","ディフェンスフォルム"
"1-n386s-1","1","デオキシス","スピードフォルム"
"1-n386s-2","2","Deoxys","スピードフォルム"
"1-n387-1","1","ナエトル",""
"1-n387-2","2","Turtwig",""
"1-n388-1","1","ハヤシガメ",""
"1-n388-2","2","Grotle",""
"1-n389-1","1","ドダイトス",""
"1-n389-2","2","Torterra",""
"1-n390-1","1","ヒコザル",""
"1-n390-2","2","Chimchar",""
"1-n391-1","1","モウカザル",""
"1-n391-2","2","Monferno",""
"1-n392-1","1","ゴウカザル",""
"1-n392-2","2","Infernape",""
"1-n393-1","1","ポッチャマ",""
"1-n393-2","2","Piplup",""
"1-n394-1","1","ポッタイシ",""
"1-n394-2","2","Prinplup",""
"1-n395-1","1","エンペルト",""
"1-n395-2","2","Empoleon",""
"1-n396-1","1","ムックル",""
"1-n396-2","2","Starly",""
"1-n397-1","1","ムクバード",""
"1-n397-2","2","Staravia",""
"1-n398-1","1","ムクホーク",""
"1-n398-2","2","Staraptor",""
"1-n399-1","1","ビッパ",""
"1-n399-2","2","Bidoof",""
"1-n400-1","1","ビーダル",""
"1-n400-2","2","Bibarel",""
"1-n401-1","1","コロボーシ",""
"1-n401-2","2","Kricketot",""
"1-n402-1","1","コロトック",""
"1-n402-2","2","Kricketune",""
"1-n403-1","1","コリンク",""
"1-n403-2","2","Shinx",""
"1-n404-1","1","ルクシオ",""
"1-n404-2","2","Luxio",""
"1-n405-1","1","レントラー",""
"1-n405-2","2","Luxray",""
"1-n406-1","1","スボミー",""
"1-n406-2","2","Budew",""
"1-n407-1","1","ロズレイド",""
"1-n407-2","2","Roserade",""
"1-n408-1","1","ズガイドス",""
"1-n408-2","2","Cranidos",""
"1-n409-1","1","ラムパルド",""
"1-n409-2","2","Rampardos",""
"1-n410-1","1","タテトプス",""
"1-n410-2","2","Shieldon",""
"1-n411-1","1","トリデプス",""
"1-n411-2","2","Bastiodon",""
"1-n412-1","1","ミノムッチ",""
"1-n412-2","2","Burmy",""
"1-n413-1","1","ミノマダム",""
"1-n413-2","2","Wormadam",""
"1-n413s-1","1","ミノマダム","すなちのミノ"
"1-n413s-2","2","Wormadam","すなちのミノ"
"1-n413d-1","1","ミノマダム","ゴミのミノ"
"1-n413d-2","2","Wormadam","ゴミのミノ"
"1-n414-1","1","ガーメイル",""
"1-n414-2","2","Mothim",""
"1-n415-1","1","ミツハニー",""
"1-n415-2","2","Combee",""
"1-n416-1","1","ビークイン",""
"1-n416-2","2","Vespiquen",""
"1-n417-1","1","パチリス",""
"1-n417-2","2","Pachirisu",""
"1-n418-1","1","ブイゼル",""
"1-n418-2","2","Buizel",""
"1-n419-1","1","フローゼル",""
"1-n419-2","2","Floatzel",""
"1-n420-1","1","チェリンボ",""
"1-n420-2","2","Cherubi",""
"1-n421-1","1","チェリム",""
"1-n421-2","2","Cherrim",""
"1-n422-1","1","カラナクシ",""
"1-n422-2","2","Shellos",""
"1-n423-1","1","トリトドン",""
"1-n423-2","2","Gastrodon",""
"1-n424-1","1","エテボース",""
"1-n424-2","2","Ambipom",""
"1-n425-1","1","フワンテ",""
"1-n425-2","2","Drifloon",""
"1-n426-1","1","フワライド",""
"1-n426-2","2","Drifblim",""
"1-n427-1","1","ミミロル",""
"1-n427-2","2","Buneary",""
"1-n428-1","1","ミミロップ",""
"1-n428-2","2","Lopunny",""
"1-n428m-1","1","メガミミロップ","メガミミロップ"
"1-n428m-2","2","Lopunny","メガミミロップ"
"1-n429-1","1","ムウマージ",""
"1-n429-2","2","Mismagius",""
"1-n430-1","1","ドンカラス",""
"1-n430-2","2","Honchkrow",""
"1-n431-1","1","ニャルマー",""
"1-n431-2","2","Glameow",""
"1-n432-1","1","ブニャット",""
"1-n432-2","2","Purugly",""
"1-n433-1","1","リーシャン",""
"1-n433-2","2","Chingling",""
"1-n434-1","1","スカンプー",""
"1-n434-2","2","Stunky",""
"1-n435-1","1","スカタンク",""
"1-n435-2","2","Skuntank",""
"1-n436-1","1","ドーミラー",""
"1-n436-2","2","Bronzor",""
"1-n437-1","1","ドータクン",""
"1-n437-2","2","Bronzong",""
"1-n438-1","1","ウソハチ",""
"1-n438-2","2","Bonsly",""
"1-n439-1","1","マネネ",""
"1-n439-2","2","Mime Jr.",""
"1-n440-1","1","ピンプク",""
"1-n440-2","2","Happiny",""
"1-n441-1","1","ペラップ",""
"1-n441-2","2","Chatot",""
"1-n442-1","1","ミカルゲ",""
"1-n442-2","2","Spiritomb",""
"1-n443-1","1","フカマル",""
"1-n443-2","2","Gible",""
"1-n444-1","1","ガバイト",""
"1-n444-2","2","Gabite",""
"1-n445-1","1","ガブリアス",""
"1-n445-2","2","Garchomp",""
"1-n445m-1","1","メガガブリアス","メガガブリアス"
"1-n445m-2","2","Garchomp","メガガブリアス"
"1-n446-1","1","ゴンベ",""
"1-n446-2","2","Munchlax",""
"1-n447-1","1","リオル",""
"1-n447-2","2","Riolu",""
"1-n448-1","1","ルカリオ",""
"1-n448-2","2","Lucario",""
"1-n448m-1","1","メガルカリオ","メガルカリオ"
"1-n448m-2","2","Lucario","メガルカリオ"
"1-n449-1","1","ヒポポタス",""
"1-n449-2","2","Hippopotas",""
"1-n450-1","1","カバルドン",""
"1-n450-2","2","Hippowdon",""
"1-n451-1","1","スコルピ",""
"1-n451-2","2","Skorupi",""
"1-n452-1","1","ドラピオン",""
"1-n452-2","2","Drapion",""
"1-n453-1","1","グレッグル",""
"1-n453-2","2","Croagunk",""
"1-n454-1","1","ドクロッグ",""
"1-n454-2","2","Toxicroak",""
"1-n455-1","1","マスキッパ",""
"1-n455-2","2","Carnivine",""
"1-n456-1","1","ケイコウオ",""
"1-n456-2","2","Finneon",""
"1-n457-1","1","ネオラント",""
"1-n457-2","2","Lumineon",""
"1-n458-1","1","タマンタ",""
"1-n458-2","2","Mantyke",""
"1-n459-1","1","ユキカブリ",""
"1-n459-2","2","Snover",""
"1-n460-1","1","ユキノオー",""
"1-n460-2","2","Abomasnow",""
"1-n460m-1","1","メガユキノオー","メガユキノオー"
"1-n460m-2","2","Abomasnow","メガユキノオー"
"1-n461-1","1","マニューラ",""
"1-n461-2","2","Weavile",""
"1-n462-1","1","ジバコイル",""
"1-n462-2","2","Magnezone",""
"1-n463-1","1","ベロベルト",""
"1-n463-2","2","Lickilicky",""
"1-n464-1","1","ドサイドン",""
"1-n464-2","2","Rhyperior",""
"1-n465-1","1","モジャンボ",""
"1-n465-2","2","Tangrowth",""
"1-n466-1","1","エレキブル",""
"1-n466-2","2","Electivire",""
"1-n467-1","1","ブーバーン",""
"1-n467-2","2","Magmortar",""
"1-n468-1","1","トゲキッス",""
"1-n468-2","2","Togekiss",""
"1-n469-1","1","メガヤンマ",""
"1-n469-2","2","Yanmega",""
"1-n470-1","1","リーフィア",""
"1-n470-2","2","Leafeon",""
"1-n471-1","1","グレイシア",""
"1-n471-2","2","Glaceon",""
"1-n472-1","1","グライオン",""
"1-n472-2","2","Gliscor",""
"1-n473-1","1","マンムー",""
"1-n473-2","2","Mamoswine",""
"1-n474-1","1","ポリゴンZ",""
"1-n474-2","2","Porygon-Z",""
"1-n475-1","1","エルレイド",""
"1-n475-2","2","Gallade",""
"1-n475m-1","1","メガエルレイド","メガエルレイド"
"1-n475m-2","2","Gallade","メガエルレイド"
"1-n476-1","1","ダイノーズ",""
"1-n476-2","2","Probopass",""
"1-n477-1","1","ヨノワール",""
"1-n477-2","2","Dusknoir",""
"1-n478-1","1","ユキメノコ",""
"1-n478-2","2","Froslass",""
"1-n479-1","1","ロトム",""
"1-n479-2","2","Rotom",""
"1-n479h-1","1","ロトム","ヒート"
"1-n479h-2","2","Rotom","ヒート"
"1-n479w-1","1","ロトム","ウォッシュ"
"1-n479w-2","2","Rotom","ウォッシュ"
"1-n479f-1","1","ロトム","フロスト"
"1-n479f-2","2","Rotom","フロスト"
"1-n479s-1","1","ロトム","スピン"
"1-n479s-2","2","Rotom","スピン"
"1-n479c-1","1","ロトム","カット"
"1-n479c-2","2","Rotom","カット"
"1-n480-1","1","ユクシー",""
"1-n480-2","2","Uxie",""
"1-n481-1","1","エムリット",""
"1-n481-2","2","Mesprit",""
"1-n482-1","1","アグノム",""
"1-n482-2","2","Azelf",""
"1-n483-1","1","ディアルガ",""
"1-n483-2","2","Dialga",""
"1-n484-1","1","パルキア",""
"1-n484-2","2","Palkia",""
"1-n485-1","1","ヒードラン",""
"1-n485-2","2","Heatran",""
"1-n486-1","1","レジギガス",""
"1-n486-2","2","Regigigas",""
"1-n487-1","1","ギラティナ",""
"1-n487-2","2","Giratina",""
"1-n487o-1","1","ギラティナ","オリジンフォルム"
"1-n487o-2","2","Giratina","オリジンフォルム"
"1-n488-1","1","クレセリア",""
"1-n488-2","2","Cresselia",""
"1-n489-1","1","フィオネ",""
"1-n489-2","2","Phione",""
"1-n490-1","1","マナフィ",""
"1-n490-2","2","Manaphy",""
"1-n491-1","1","ダークライ",""
"1-n491-2","2","Darkrai",""
"1-n492-1","1","シェイミ",""
"1-n492-2","2","Shaymin",""
"1-n492s-1","1","シェイミ","スカイフォルム"
"1-n492s-2","2","Shaymin","スカイフォルム"
"1-n493-1","1","アルセウス",""
"1-n493-2","2","Arceus",""
"1-n494-1","1","ビクティニ",""
"1-n494-2","2","Victini",""
"1-n495-1","1","ツタージャ",""
"1-n495-2","2","Snivy",""
"1-n496-1","1","ジャノビー",""
"1-n496-2","2","Servine",""
"1-n497-1","1","ジャローダ",""
"1-n497-2","2","Serperior",""
"1-n498-1","1","ポカブ",""
"1-n498-2","2","Tepig",""
"1-n499-1","1","チャオブー",""
"1-n499-2","2","Pignite",""
"1-n500-1","1","エンブオー",""
"1-n500-2","2","Emboar",""
"1-n501-1","1","ミジュマル",""
"1-n501-2","2","Oshawott",""
"1-n502-1","1","フタチマル",""
"1-n502-2","2","Dewott",""
"1-n503-1","1","ダイケンキ",""
"1-n503-2","2","Samurott",""
"1-n504-1","1","ミネズミ",""
"1-n504-2","2","Patrat",""
"1-n505-1","1","ミルホッグ",""
"1-n505-2","2","Watchog",""
"1-n506-1","1","ヨーテリー",""
"1-n506-2","2","Lillipup",""
"1-n507-1","1","ハーデリア",""
"1-n507-2","2","Herdier",""
"1-n508-1","1","ムーランド",""
"1-n508-2","2","Stoutland",""
"1-n509-1","1","チョロネコ",""
"1-n509-2","2","Purrloin",""
"1-n510-1","1","レパルダス",""
"1-n510-2","2","Liepard",""
"1-n511-1","1","ヤナップ",""
"1-n511-2","2","Pansage",""
"1-n512-1","1","ヤナッキー",""
"1-n512-2","2","Simisage",""
"1-n513-1","1","バオップ",""
"1-n513-2","2","Pansear",""
"1-n514-1","1","バオッキー",""
"1-n514-2","2","Simisear",""
"1-n515-1","1","ヒヤップ",""
"1-n515-2","2","Panpour",""
"1-n516-1","1","ヒヤッキー",""
"1-n516-2","2","Simipour",""
"1-n517-1","1","ムンナ",""
"1-n517-2","2","Munna",""
"1-n518-1","1","ムシャーナ",""
"1-n518-2","2","Musharna",""
"1-n519-1","1","マメパト",""
"1-n519-2","2","Pidove",""
"1-n520-1","1","ハトーボー",""
"1-n520-2","2","Tranquill",""
"1-n521-1","1","ケンホロウ",""
"1-n521-2","2","Unfezant",""
"1-n522-1","1","シママ",""
"1-n522-2","2","Blitzle",""
"1-n523-1","1","ゼブライカ",""
"1-n523-2","2","Zebstrika",""
"1-n524-1","1","ダンゴロ",""
"1-n524-2","2","Roggenrola",""
"1-n525-1","1","ガントル",""
"1-n525-2","2","Boldore",""
"1-n526-1","1","ギガイアス",""
"1-n526-2","2","Gigalith",""
"1-n527-1","1","コロモリ",""
"1-n527-2","2","Woobat",""
"1-n528-1","1","ココロモリ",""
"1-n528-2","2","Swoobat",""
"1-n529-1","1","モグリュー",""
"1-n529-2","2","Drilbur",""
"1-n530-1","1","ドリュウズ",""
"1-n530-2","2","Excadrill",""
"1-n531-1","1","タブンネ",""
"1-n531-2","2","Audino",""
"1-n531m-1","1","メガタブンネ","メガタブンネ"
"1-n531m-2","2","Audino","メガタブンネ"
"1-n532-1","1","ドッコラー",""
"1-n532-2","2","Timburr",""
"1-n533-1","1","ドテッコツ",""
"1-n533-2","2","Gurdurr",""
"1-n534-1","1","ローブシン",""
"1-n534-2","2","Conkeldurr",""
"1-n535-1","1","オタマロ",""
"1-n535-2","2","Tympole",""
"1-n536-1","1","ガマガル",""
